Stock,Date,Open,High,Low,Close,Adj Close,Volume
601939.SS,2018-07-01,6.53,7.08,6.15,7.01,5.479147,2839091306
601939.SS,2018-08-01,7.02,7.1,6.46,6.88,5.617952,1923706374
601939.SS,2018-09-01,6.87,7.32,6.5,7.24,5.911915,1612022282
601939.SS,2018-10-01,7.24,7.32,6.64,7.15,5.838424,1935768237
601939.SS,2018-11-01,7.17,7.22,6.6,6.65,5.430142,1991423713
601939.SS,2018-12-01,6.76,6.8,6.2,6.37,5.201505,1339953484
601939.SS,2019-01-01,6.37,7.1,6.21,7.07,5.773099,1513483075
601939.SS,2019-02-01,7.1,7.45,6.8,7.18,5.862921,1918976338
601939.SS,2019-03-01,7.22,7.55,6.76,6.95,5.675111,2990592170
601939.SS,2019-04-01,6.97,7.85,6.97,7.44,6.075227,3530502441
601939.SS,2019-05-01,7.44,7.44,6.86,6.98,5.699609,1557475832
601939.SS,2019-06-01,6.99,7.62,6.97,7.44,6.075227,1735938552
601939.SS,2019-07-01,7.5,7.55,6.97,7.37,6.018068,1684242745
601939.SS,2019-08-01,7.35,7.37,6.89,6.9,5.877319,1605122056
601939.SS,2019-09-01,6.9,7.17,6.85,6.99,5.953979,1276715245
601939.SS,2019-10-01,6.99,7.55,6.98,7.29,6.209515,1161826689
601939.SS,2019-11-01,7.29,7.55,7.05,7.1,6.047676,1304613226
601939.SS,2019-12-01,7.1,7.32,7.05,7.23,6.158408,1372484005
601939.SS,2020-01-01,7.23,7.39,6.92,6.97,5.936944,1316197716
601939.SS,2020-02-01,6.42,6.82,6.33,6.5,5.536604,2046552103
601939.SS,2020-03-01,6.51,6.72,6.13,6.34,5.400319,2382137409
601939.SS,2020-04-01,6.33,6.48,6.18,6.43,5.476979,1084572923
601939.SS,2020-05-01,6.43,6.5,6.29,6.37,5.425872,991393595
601939.SS,2020-06-01,6.4,6.47,6.25,6.31,5.374765,1435739372
601939.SS,2020-07-01,6.31,7.56,6.04,6.12,5.212926,3790208637
601939.SS,2020-08-01,6.12,6.42,6.11,6.2,5.527776,1754649174
601939.SS,2020-09-01,6.19,6.26,6.09,6.15,5.483197,1335185731
601939.SS,2020-10-01,6.15,6.64,6.13,6.29,5.608018,1929514571
601939.SS,2020-11-01,6.27,7.55,6.21,7.15,6.374774,2708271389
601939.SS,2020-12-01,7.18,7.38,6.18,6.28,5.599102,3329048458
601939.SS,2021-01-01,6.28,7.03,6.16,6.76,6.027059,3616102911
601939.SS,2021-02-01,6.7,7.52,6.6,7.26,6.472847,3065274216
601939.SS,2021-03-01,7.25,7.63,6.98,7.35,6.553089,3009219306
601939.SS,2021-04-01,7.32,7.39,6.7,6.73,6.000311,1772966459
601939.SS,2021-05-01,6.73,7.07,6.69,6.93,6.178627,1422144390
601939.SS,2021-06-01,6.92,6.92,6.59,6.65,5.928986,1711925182
601939.SS,2021-07-01,6.65,6.75,5.73,5.76,5.135482,2200276476
601939.SS,2021-08-01,5.74,6.05,5.64,5.85,5.500345,1787651751
601939.SS,2021-09-01,5.84,6.35,5.84,5.97,5.613172,2182747171
601939.SS,2021-10-01,5.97,6.14,5.9,5.93,5.575563,990201488
601939.SS,2021-11-01,5.93,6.01,5.74,5.76,5.415724,1386410158
601939.SS,2021-12-01,5.75,5.94,5.74,5.86,5.509748,1449310676
601939.SS,2022-01-01,5.85,6.18,5.85,5.99,5.631977,1963734494
601939.SS,2022-02-01,5.99,6.44,5.97,6.03,5.669587,1776671265
601939.SS,2022-03-01,6.05,6.29,5.76,6.29,5.914046,2503823256
601939.SS,2022-04-01,6.24,6.36,5.93,6.07,5.707196,1834383476
601939.SS,2022-05-01,6.08,6.11,5.93,5.98,5.622575,1298134973
601939.SS,2022-06-01,5.99,6.11,5.89,6.06,5.697793,1891674716
601939.SS,2022-07-01,6.07,6.13,5.49,5.57,5.237081,1693904963
601939.SS,2022-08-01,5.57,5.57,5.42,5.52,5.52,937839709
601939.SS,2022-09-01,5.51,5.63,5.45,5.52,5.52,899721611
601939.SS,2022-10-01,5.52,5.55,5.32,5.34,5.34,869701779
601939.SS,2022-11-01,5.33,5.63,5.18,5.59,5.59,1526115715
601939.SS,2022-12-01,5.61,5.66,5.46,5.63,5.63,1199201363
601939.SS,2023-01-01,5.62,5.7,5.56,5.61,5.61,737483566
